DATE,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2023-09-26,108.0833,67.0709,85.314166667,80.6889,38.7514,25.293733333,45.071733333,33.367566667,44.129733333,65.663733333,64.601066667,44.115433333,24.990766667,15.900333333,20.188133333,18.0573,30.7144,52.2031,82.783966667,134.942166667,111.953433333,100.969633333,113.324933333,98.000233333
2023-09-25,114.968433333,74.979633333,41.1934,35.0338,28.5725,28.731766667,26.857033333,22.7629,9.118933333,16.699666667,7.315766667,5.199033333,8.1352,9.961533333,11.959933333,2.470166667,13.673766667,19.221033333,44.785966667,74.589133333,107.7194,141.3974,90.730033333,118.717866667
2023-09-24,47.394433333,35.338066667,51.676466667,97.933333333,129.828766667,135.234933333,126.634,92.066,66.233233333,108.873333333,80.020733333,31.626533333,7.4948,3.054466667,4.8513,26.912566667,61.7575,114.524433333,150.947133333,153.179433333,166.127366667,125.625633333,138.750033333,134.8798
2023-09-23,46.611333333,37.440366667,94.695466667,64.7347,70.9399,122.033566667,58.686,65.296233333,38.3259,34.611133333,65.625733333,36.080566667,34.878433333,26.444733333,17.5902,31.1419,57.695766667,41.4988,34.614866667,62.001666667,65.417,34.2297,29.244066667,16.942533333
2023-09-22,6.860133333,51.980266667,122.903066667,125.409833333,107.128266667,123.614966667,153.903933333,195.870933333,156.197066667,78.294333333,38.493933333,53.611666667,122.223533333,108.202633333,152.693066667,136.766066667,145.877933333,50.353133333,52.199,61.3639,79.130666667,53.5953,54.367266667,71.178866667
2023-09-21,190.712866667,133.201433333,83.249733333,18.3649,11.266366667,3.029366667,15.573233333,44.298733333,86.1659,32.062733333,155.409566667,126.5052,98.357366667,33.7554,86.914233333,151.4435,125.208466667,256.8088,241.648833333,218.453066667,216.867333333,153.046033333,137.602,88.855633333
2023-09-20,81.178366667,176.037133333,108.709133333,53.710266667,33.8182,105.139266667,247.5804,201.3206,103.944466667,110.265533333,84.167133333,68.357466667,24.186433333,8.1967,2.0326,1.299933333,2.850433333,5.721833333,16.303733333,76.121333333,132.268233333,137.925633333,130.6529,189.303333333
2023-09-19,144.332633333,14.165333333,179.408133333,241.308833333,217.8875,94.1847,4.973133333,8.124533333,11.809,17.916533333,13.716,12.195366667,26.175966667,25.233433333,17.920733333,15.420933333,24.1513,3.502166667,2.441,4.2652,0.9328,7.289366667,24.418733333,39.0352
2023-09-18,20.524666667,24.7879,38.6748,23.349033333,23.0422,40.368533333,36.707466667,71.696066667,101.605366667,169.739366667,223.855533333,225.616933333,201.7396,178.3581,198.349333333,188.063066667,157.287,233.952133333,167.8794,118.9022,166.267366667,134.651533333,181.7711,176.74
2023-09-17,10.4053,6.513466667,3.461033333,7.980933333,12.9546,22.9128,35.140733333,32.478833333,25.2969,16.3233,6.609,1.629,0.1528333333,1.320666667,1.7232,3.502966667,1.087766667,7.712066667,21.4386,26.059333333,11.4832,24.467833333,28.8905,27.2004
2023-09-16,41.538866667,20.341933333,8.668266667,29.397333333,52.826533333,36.179266667,51.008033333,51.7333,121.798866667,54.255533333,18.3112,22.343166667,19.0363,16.6571,11.273466667,7.717966667,7.708833333,10.273166667,2.032933333,18.9446,19.481866667,12.029833333,28.629533333,17.2783
2023-09-15,55.075833333,29.171433333,20.6402,48.332066667,67.485166667,23.165933333,14.6643,4.544233333,21.275766667,0.6146666667,0,7.4009,6.634966667,6.1476,5.1173,12.9266,15.437366667,13.600633333,27.8232,24.423366667,38.146266667,60.268933333,99.379033333,68.125333333
2023-09-14,12.992766667,25.5491,26.1246,12.2352,49.952433333,38.500333333,14.419266667,0,0.1403333333,3.9284,10.6107,11.7054,16.495466667,29.6909,28.556633333,40.0915,65.356866667,48.029766667,58.3664,94.160133333,53.088366667,108.7353,110.810833333,98.546533333
2023-09-13,22.6504,7.140933333,10.294566667,0.1951333333,1.3499,1.913966667,3.801833333,8.327566667,8.1898,28.1333,34.289566667,48.5201,46.262866667,64.170866667,64.330333333,68.803966667,68.998533333,25.690166667,38.088633333,48.0498,61.544733333,46.606433333,24.488733333,15.688133333
2023-09-12,91.159666667,53.028633333,65.513733333,56.9998,43.3878,39.5516,11.962333333,15.023666667,38.7137,7.592766667,6.7952,8.2123,14.051766667,5.352566667,1.59,1.069666667,5.263366667,9.591766667,6.490933333,8.6107,19.664066667,20.581,30.7143,37.215266667
2023-09-11,93.712833333,160.4216,66.051333333,144.262166667,125.8034,53.969733333,40.1115,42.060233333,19.905333333,5.437133333,4.022666667,5.514733333,5.128966667,35.096633333,177.266633333,258.497333333,263.6258,248.451233333,248.4599,171.6607,192.688266667,127.279033333,140.183133333,152.802066667
2023-09-10,121.626133333,155.4128,44.5859,36.819633333,192.762733333,133.354333333,37.311233333,35.912233333,23.509133333,62.439533333,61.802733333,58.269166667,125.263766667,102.921833333,103.9699,50.9825,49.172,171.384066667,221.4251,106.486,129.515733333,182.5552,177.521433333,52.642633333
2023-09-09,152.5792,186.338066667,244.158133333,225.695366667,42.890133333,14.6165,11.680666667,22.4105,33.1065,5.351466667,0.9996333333,2.7884,7.3239,8.2418,32.5917,80.025833333,164.148733333,195.048466667,154.712,71.8518,60.045166667,128.925633333,150.584133333,209.870133333
2023-09-08,224.7193,242.8274,263.2721,263.199,262.635033333,244.2482,148.132,89.7746,114.9553,100.3716,91.803933333,125.637966667,119.3988,131.0659,163.1396,168.339933333,190.662866667,204.891066667,182.071733333,164.4741,120.202566667,158.109633333,113.407566667,132.674333333
2023-09-07,183.108866667,155.080833333,110.605333333,98.212433333,110.928766667,89.444466667,114.8521,60.2881,45.024333333,89.101566667,239.6854,250.576266667,247.821866667,246.788566667,219.976933333,209.7933,150.905633333,143.890966667,161.107466667,126.003333333,199.4094,259.0023,244.352033333,203.138966667
