DATE,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2023-07-01,24.82,21.58,19.21,18.06,16.85,16.56,17.82,17.63,18.36,18.75,21.62,26.81,34.66,41.57,64.15,101.38,150.32,149.08,117.75,115.07,108.58,53.38,37.98,34.21
2023-06-30,26.23,22.81,20.58,19.75,19.75,20.67,20.03,19.76,17.99,14.78,15.39,18.81,23.92,31.89,48.71,51.91,64.77,65.93,61.37,74.86,71.03,39.16,36.06,27.76
2023-06-29,25.06,20.57,18.8,18.89,19.23,20.1,18.56,18.45,15.13,11.51,15,16.86,18.32,23.07,24.24,26.19,33.35,25.77,28.43,39.08,53.86,35.29,31.05,26.53
2023-06-28,19.66,14.96,13.35,11.93,11.27,11.84,11.02,11.41,7.05,4.58,4.08,6,9.75,14.35,19.72,28.68,39.98,36.35,34.72,48.3,59.31,32.46,28.23,20.47
2023-06-27,18.71,17.91,16.77,17.65,17.4,17.77,17.27,15.59,13.09,13.84,14.29,17.44,17.58,26.83,35.98,37.77,40.61,30.75,36.48,63.24,66.52,34.04,25.81,20.88
2023-06-26,22.84,19.61,18.27,17.73,17.58,18.25,15.51,15.8,14.92,15.84,19.31,21.21,113.2,548.8,949.62,1712.54,1256.5,1053.12,753.6,556.94,212.33,42.93,28.75,24.1
2023-06-25,18.64,16.36,16.23,15.27,14.52,14.32,11.25,10.8,10.25,11.75,14.13,15.5,20.8,53.43,152.86,321.2,473.2,432.26,336,223.12,213.26,53.36,32.11,27.51
2023-06-24,21.13,18.75,17.77,16.14,14.68,15.67,14.43,14.02,12.39,11.32,14.18,18.18,22.63,31.2,54.73,93.7,152.35,116.95,100.48,103.81,73.23,32.45,28.25,24.62
2023-06-23,24.99,21.41,20.15,19.86,20.16,21.95,22.65,22.11,20.52,21.94,24.61,24.31,29.37,42.42,52.87,65.18,70.11,50.3,39.53,41.31,39.49,31.78,27.84,25.28
2023-06-22,25.5,23.29,22.19,21.91,22.2,23.91,24,22.8,21.48,22.25,24.41,26.88,39.94,79.95,78,98.01,98.46,79.58,52.21,47.99,51.9,33.26,25.74,25.18
2023-06-21,26.33,24.17,22.61,21.38,21.25,21.6,20.23,19.39,19.22,24.13,28,32.8,88,242.67,488.47,887.35,985.67,689.77,375.54,203.59,95.19,42.09,32.94,26.68
2023-06-20,22.35,19.61,18.41,18.09,18.12,19.23,18.09,17.23,16.41,20,24.73,26.79,45.6,175.27,472.8,1938.35,2498.15,2500.9,2049.72,1976.52,936.04,161.49,49.56,29.71
2023-06-19,21.18,18.94,17.46,15.48,15.15,15.66,13.68,13.3,13.52,17.41,21.23,24.53,36.61,90.53,256.17,404.14,533.73,471.94,327.61,342.42,267.18,71.83,39.46,28.8
2023-06-18,19.23,17.63,16.82,15.87,16.86,17.69,16.15,15.18,14.36,17.2,20.04,22.5,33.57,57.77,107.38,204.54,298.76,396.75,273.09,315.26,233.88,49.89,31.38,22.51
2023-06-17,25.98,22.32,21.25,21.05,20.57,20.83,21.67,20.03,19.26,22.02,24.33,27.99,33.54,49.5,58.12,70.09,67.06,47.82,35.69,42.45,44.36,26.84,26.57,22.94
2023-06-16,19.31,18.06,16.39,15.69,16.1,17.44,20.48,19.34,18.35,21.03,26.7,29.94,30.11,52.36,90.68,142.5,183.88,184.22,144.76,162.6,140.34,40.13,29.63,26.02
2023-06-15,21.11,19.45,18.58,17.37,16.91,18.57,17.98,17.03,15.5,18.19,20.51,21.88,25.09,31.02,34.11,43.33,38.43,35.44,30.25,39.87,48.36,30.76,25.58,20.58
2023-06-14,23,20.89,20.11,19.6,20.89,22.94,23.03,20.7,17.4,18.18,19.25,21.87,26.25,32.55,47.11,59.23,77.61,88.26,74.91,105.9,75.61,34.11,27.41,25.37
2023-06-13,21.54,20.64,19.86,19.31,19.49,20.04,20.62,18.6,17.37,17.38,19.61,26.79,28.46,33.21,37.76,49.47,52.67,46.54,37.43,43.95,46.11,27.82,23.97,20.08
2023-06-12,18.61,17.35,15.62,14.16,14.84,17.04,16.87,15.76,13.68,14.3,17.51,21.55,24.47,31.54,40.89,52.81,43.27,36.42,30.85,42.25,52.97,38.77,26.31,23.01
2023-06-11,18.97,17.73,16.7,15.66,14.42,13.56,12.68,11.28,10.27,11.26,13.99,19.17,24.66,36.78,56.49,80.97,88.94,72.38,45.5,48.8,38.29,27.2,22.03,18.97
2023-06-10,18.75,17.85,16.66,15.11,14.72,15.35,15.24,14.12,13,13.99,16.7,20.22,23.07,23.66,26.92,30.58,31.53,26.66,29.01,38.13,42.73,29.69,23.39,19.93
2023-06-09,15.1,13.91,12.99,12.36,12.38,13.92,15.13,14.74,14.57,14.68,19.46,27.32,36.79,47.02,56.23,64.69,72.84,59.75,41.02,43.47,35.54,27.88,21.15,18.64
2023-06-08,18.96,17.81,17.3,16.99,17.35,18.3,19.6,18.39,15.96,17.94,21.17,26.09,31.96,40.48,49.3,69.39,86.05,78.47,60.45,85.23,76.25,30.77,23.07,20.05
