DATE,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
01/03/2023,255.7,220.7,193.7,243.8,243.2,224.1,183.4,93.1,148.3,142.9,164.4,121.5,49.4,45.5,88.5,61.3,105.9,105.2,130.1,202.1,241.5,265,265.2,45.6
02/03/2023,46.4,47.6,127.5,69.3,50.5,63,56.7,55.6,48.3,32.8,6.5,1,0.2,2,22.1,28.2,57.4,160.6,246.9,182.1,152.4,121.4,189.3,168
04/03/2023,76.4,129.4,153.1,223.9,158.2,264.8,265.5,265.2,265.1,264.7,256.1,215,191.2,77.9,31.3,13.3,4.7,0.7,13,30.5,141.6,160.6,93.6,233.6
06/03/2023,115.6,105.6,134.7,129.1,103.4,81.7,153.7,146.1,99.8,42.8,5.9,4.3,1.4,4.6,3.2,0.2,28,41.1,56.5,145.8,140.3,111.3,94.8,150.7
07/03/2023,123.7,119.9,107.3,135,130.3,85.5,106.7,70,35.4,18.9,33.4,15.3,8.5,15,24.9,17.3,6.5,11.8,28.5,38.9,47.7,55.4,35.4,80.3
08/03/2023,36.9,57.2,133.8,167.2,189.5,220.4,214,160.7,128.5,101.3,81.5,49.1,24,11.3,11.6,9.1,9.1,10.7,62,81.7,141.9,93,47.4,61.5
10/03/2023,61.9,54.4,33.9,28.6,19.1,15.7,17.9,10.8,26.2,69,104.2,159.6,187.6,231,243.5,239.9,244.3,242.8,240.7,190.7,167.9,169.9,103.1,147.9
12/03/2023,89.9,86.9,44.8,64,93.9,98.6,67.3,32.2,23.1,31.6,32.6,54.6,68.5,47.7,29.1,6.1,4.7,5.8,5.8,38.9,41.6,51.7,85.1,64.6
13/03/2023,49.2,42.4,61.1,30.3,24,18.4,11.9,34.5,21.8,28.7,45.6,39.8,66.6,122,74.6,68.7,75.2,79.8,153.9,204,194.3,221.3,150.9,178.3
14/03/2023,19.3,41.6,76.5,25.2,20.5,31.9,,,,,1.5,21,40.3,78.2,118.7,148.6,158.2,164.7,196.2,245.5,243,255.8,247.4,252.1
17/03/2023,261,231.3,95.5,111.5,68.6,53.7,27.5,18.6,4.2,8,13.6,20.2,22.3,16.6,16.1,13.3,11.6,17.5,11.7,19.8,7.7,2.2,3.4,2.7
19/03/2023,143.5,124.6,113.3,132.6,70.4,55.6,90.7,90.8,85.4,107.4,62.1,57.4,68.5,77.5,70.8,79.8,134.6,222.2,234.2,139.6,189.2,234.4,242.8,231.7
23/03/2023,88.9,78.1,105.7,85.4,68.5,23.2,50.5,150.9,108.4,49.5,58.4,48.8,35.1,31.4,32.1,19.3,23.5,35.4,38.4,69.5,80.3,80.3,47.4,51.8
25/03/2023,19.6,16.2,171.1,211.3,245.7,227.5,244.7,259.2,260.6,265.5,265.5,264.6,248.8,156.9,111.2,86.2,55.5,43.2,112.3,179.1,72.3,102.7,73.3,46.4
28/03/2023,251.4,248.8,246.3,235.6,134.4,198.5,165.6,99.1,90.9,44,25.6,21,37.9,14.4,2.7,6.4,3.5,14.2,32.7,48.1,85.1,104.6,115.5,128.6
01/04/2023,183.3,248.9,263.9,212.8,177,60.7,56.9,51.9,27.2,16.2,17.5,34.8,45.7,54.8,106.5,135.8,174.5,182.9,193.1,189.8,229.9,254.7,259.3,234.2
08/04/2023,34.2,15,21,12.9,11.5,11.3,16.2,10.3,13.9,22.4,29.7,29,22.5,34.5,51.5,75.4,92.3,95.7,121.9,164.9,193.7,231.1,241,255.4
10/04/2023,53,11,4.5,0,0,9.6,12.9,16.2,17,37.1,46.9,9.7,0.3,8.2,8.2,8.2,8.4,5.2,1.8,3.3,29,63.1,45.6,65.5
14/04/2023,232.7,247,173.8,228.2,222.9,225.7,179.2,115.6,83.6,89.8,61.3,53.7,76.8,99.7,102.1,164.3,220.7,243.4,179.5,83.5,55.9,65.5,72.8,78.8
26/04/2023,88.2,84.9,163.6,78.8,208.9,143.8,135.8,56.9,11.4,9.5,0.7,0.4,0,20.1,36.1,86.5,171.8,73.7,97.9,94.6,116,154.5,153.2,146.8
02/05/2023,250.8,212.7,120,30.3,29.5,24,23.2,20.3,14.2,63.7,104.6,57.1,54.4,78.2,53.3,50.9,43.5,43,57.8,70.3,150.7,232.7,213.1,162.2
03/05/2023,164.7,134.6,240.4,8.3,0.1,29.6,73.8,84.7,27.8,20.6,37.3,48.1,67.8,66.5,69.3,91.7,110.4,91.2,75.8,168.6,248.2,219.1,197.4,200.2
05/05/2023,36.2,34.8,27.2,101.5,241.5,207.6,203.2,84.4,91.2,82,114.1,243.9,246.3,263.3,251.1,263.9,262.1,250.8,230.6,125.6,82,74.2,111.6,118.6
08/05/2023,224,209.3,254.1,224,203.6,226.6,112.8,165,105.6,58.5,48.5,23.5,16.3,9.8,4.7,1.4,0.1,1.3,6.9,9.4,73.9,199.3,235.9,262.9
12/05/2023,111.7,115.7,181.8,155.2,118.2,156.1,189.8,64.6,97.7,47.8,16.3,3.7,0.1,0.8,0.8,0.6,1.1,46.4,67.9,81.9,57.7,157.5,167.2,107.5
13/05/2023,77.2,25,136.5,229.6,199.7,259,224,208.3,223.3,251.9,263.3,247.5,208.5,152.1,207,200.4,178.8,179.7,124.6,108.2,73,98.5,77.2,40.8
14/05/2023,47.6,34,50.1,58.3,80.4,76.1,70.9,67.9,63.1,54.6,32.9,33.3,19,15.6,10.5,1.9,59.7,141.4,152.2,123.3,152.4,170.8,177.1,149.3
15/05/2023,120.5,94.7,101.5,181.8,237.9,263.5,261.8,264.1,263.5,249.1,220.9,222,187.9,143.2,136.4,84.5,71.5,60.2,56.5,40.8,28.6,17.3,8.7,6.8
16/05/2023,6.2,5.1,0.4,0.1,0,0.1,8.3,6.3,6.9,20.5,10.6,5.5,10.7,3.2,0.6,0.9,3.1,2.6,27.2,72.2,113.8,118.5,84,44.7
17/05/2023,35,23.8,22.8,14.7,20.3,17.1,12.9,2.2,2,3.1,7.5,5.6,4.8,18.5,18.2,29.3,45.4,90.8,130.3,116.5,128,159.3,66.4,152.8
18/05/2023,120.8,100.5,92.3,51.7,32.6,27.3,8.7,13,12.3,24.1,15.2,2.5,0.5,6.4,9.3,23.5,101.9,61,197.9,235.9,262.4,227.2,51.6,0
19/05/2023,6.3,36.9,14.9,66.3,37.5,45.3,129.2,135.3,174.5,233.1,246.9,221.2,205.6,236.7,261.4,249.8,246.3,225.6,161.1,213.6,152.8,92.6,64.3,65.7
20/05/2023,23.5,9.5,26.3,34.9,18.6,65.1,60,4.4,2,2.3,1.8,0,0,0,0,0,4.7,13,29.4,53.8,69.7,163.4,120.9,110.2
21/05/2023,109.7,89.4,66.8,66.7,66.7,55.5,90.6,33.5,28.8,24.3,30.4,55.2,61.4,82.4,108.3,113.2,145.9,149,190.7,139.7,97.6,35.9,124.8,8.5
22/05/2023,7.8,0.4,18.8,79.4,110.1,24.1,42.6,27.4,50.9,60.6,61.2,47.1,74.4,108.6,40.7,29.3,22,70,130,85.8,99.3,119.9,196.1,24.4
23/05/2023,5.2,12.5,10.5,14.6,11.8,20.2,9.8,6.2,16.2,2.2,2.1,0.6,1.9,2,7.6,14.2,23.9,32.2,30.4,203.2,26.3,31,23.7,0.6
24/05/2023,1.1,10.5,25.5,6,7,8.8,1.6,3.7,2.2,0,3.5,10.1,15.1,49.9,43.2,46.5,53.1,75.8,120.1,126,40.1,17.9,25.7,74.7
25/05/2023,216.2,224,184.9,148.1,94.3,60.2,38.8,6.4,2.1,2.9,1.5,0.1,4.6,11.8,16.6,14.1,23.2,55.8,133.6,141.5,118.4,208.9,168.4,101.4
26/05/2023,69.5,120.5,12.7,39.3,35.3,79.5,45.9,74.2,207.5,264.7,251.1,124.7,84.5,85.3,59.6,66.7,141.2,156.4,156.7,144.5,138,161.5,182.6,165.9
29/05/2023,135.5,133,73.8,24.8,26.4,37.8,68.9,121,54,2.5,13.3,24.8,13.9,9,14.5,13.1,12.1,8.9,36.5,76.3,187.3,170.3,192.5,158.4
