DATE,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
25/02/2023,45,5,52,9,43,9,54,2,47,0,36,4,42,7,57,6,84,4,101,6,72,8,51,8,56,2,43,9,43,3,46,9,40,0,71,7,81,5,52,8,50,9,35,6,48,8,11,3
09/03/2023,62,1,35,6,32,5,32,5,83,6,37,7,44,5,292,5,62,9,25,3,44,0,23,9,32,0,32,0,54,8,47,8,42,3,57,9,31,3,31,8,39,6,27,4,35,4,32,4
27/03/2023,11,6,16,4,27,1,34,3,28,4,30,5,34,3,39,0,27,6,25,6,24,4,21,7,21,8,23,2,33,3,40,6,57,1,126,5,402,6,746,8,305,6,80,2,37,3,24,6
29/03/2023,144,1,186,2,154,0,145,1,260,7,77,2,96,3,49,7,26,1,20,5,11,6,8,6,7,8,6,2,6,0,5,3,4,9,4,4,2,5,4,1,3,1,-0,9,-0,6,-3,4
24/04/2023,118,1,116,7,133,3,140,1,137,7,134,6,150,4,85,6,52,1,28,3,28,6,17,9,13,9,13,7,14,2,12,2,14,9,10,1,11,4,33,6,24,1,22,7,28,8,43,2
01/05/2023,12,7,14,1,19,0,7,9,11,7,12,9,18,3,16,8,11,8,12,4,17,6,20,4,22,4,26,2,27,0,26,6,49,9,134,9,105,6,466,5,372,7,55,4,39,0,29,1
04/05/2023,17,4,12,8,13,7,19,2,23,9,34,0,36,5,28,4,43,2,34,3,28,6,22,2,18,9,20,7,16,7,16,8,23,7,22,3,25,8,301,5,906,2,465,9,50,7,27,9
11/05/2023,9,5,9,0,10,9,15,5,22,0,22,4,26,3,20,5,17,9,17,2,18,2,10,8,8,2,7,1,10,2,11,3,12,9,14,3,47,6,156,2,487,2,184,2,81,6,33,1
14/06/2023,20,1,20,1,19,9,20,4,22,2,24,0,24,8,23,6,21,1,20,6,19,4,22,2,22,9,24,7,32,3,47,3,81,7,100,8,149,0,139,8,311,6,70,3,35,1,23,1
16/06/2023,21,1,20,4,20,0,19,0,19,2,19,8,20,3,20,4,21,0,20,0,22,0,27,0,35,9,62,4,80,4,235,2,490,6,335,0,478,6,224,6,71,0,40,8,25,1,24,2
20/06/2023,21,0,19,9,18,7,17,4,17,1,18,8,19,9,20,2,20,9,21,7,22,3,22,1,29,7,73,6,389,2,1788,5,4113,2,4342,5,3529,8,5125,0,3506,2,73,9,28,5,24,7
10/07/2023,23,5,22,6,21,8,21,3,21,7,23,7,30,3,26,2,22,4,22,7,25,6,26,7,52,6,81,3,123,0,163,5,419,3,135,3,534,8,2149,4,124,5,40,7,31,2,25,4
12/07/2023,21,1,19,1,18,5,17,7,17,8,18,7,18,7,18,7,9,1,1,4,3,1,6,6,12,0,39,4,43,8,216,2,587,8,213,2,43,7,542,7,200,1,28,8,26,1,25,1
31/07/2023,24,6,22,4,20,4,19,5,19,0,19,7,20,7,21,2,21,0,22,9,28,3,51,5,53,2,68,6,75,2,75,0,178,6,78,9,1268,3,2532,1,179,7,57,7,32,9,26,4
03/08/2023,24,4,23,4,21,1,20,6,20,9,24,2,25,0,22,6,19,4,3,6,14,3,20,3,37,6,89,8,93,4,135,8,106,8,110,4,153,1,330,2,293,2,36,9,25,1,23,3
04/08/2023,22,5,20,7,19,0,18,6,19,0,19,1,21,0,20,5,19,2,18,1,22,1,43,9,69,7,149,9,597,4,1056,1,2287,2,1376,8,1485,4,1438,2,349,8,76,6,33,4,26,9
06/08/2023,22,3,20,6,18,2,16,8,18,6,18,5,18,3,17,7,15,4,11,5,15,2,18,1,20,2,24,7,29,4,39,3,51,2,85,6,229,8,1491,6,537,8,35,7,25,9,25,3
07/08/2023,24,4,21,6,18,9,20,8,21,9,24,8,24,9,24,2,23,2,19,8,24,3,24,6,43,2,69,3,147,9,491,5,1308,1,724,1,663,8,1123,8,126,4,45,4,45,4,36,3
08/08/2023,34,3,34,9,55,0,24,6,24,1,61,2,40,3,25,2,21,6,22,6,26,2,28,2,56,3,161,7,277,0,975,4,609,3,85,6,109,6,1455,5,526,8,57,7,29,4,24,6
09/08/2023,21,1,21,5,21,1,22,5,22,7,20,9,21,2,21,1,17,5,0,9,-0,1,4,7,21,5,27,5,41,7,36,1,69,0,113,0,362,8,1201,4,314,5,74,3,50,1,31,7
10/08/2023,28,2,27,1,31,0,28,2,26,8,27,5,28,3,27,3,26,2,28,9,31,2,34,6,63,9,255,7,1579,4,3364,3,3030,2,2066,6,679,5,786,6,283,8,33,8,42,5,31,2
11/08/2023,33,1,31,7,29,7,26,8,25,8,30,8,24,9,22,0,21,3,20,1,13,3,30,8,48,6,81,9,157,1,612,3,974,2,1524,9,734,9,1056,2,132,0,31,5,30,4,28,6
12/08/2023,27,3,23,9,22,4,21,4,21,2,20,5,20,8,21,3,15,4,0,2,7,0,19,7,25,9,39,3,78,1,101,3,251,8,110,9,734,4,1372,1,284,4,38,1,31,4,26,5
13/08/2023,26,1,24,0,23,6,23,3,24,1,21,6,20,9,18,0,11,6,0,2,0,3,14,9,26,0,36,0,39,3,68,1,90,8,224,7,304,9,767,9,744,8,48,6,30,7,27,5
15/08/2023,26,7,24,6,24,0,23,3,23,9,25,7,27,6,26,4,23,8,22,3,24,2,27,0,28,7,42,3,42,9,83,5,84,6,56,0,98,2,326,7,131,4,57,8,43,7,36,4
