DATE,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
07/11/2022,-1,4,1,9,-2,8,-2,8,-0,8,0,0,7,1,12,2,12,6,12,3,16,4,17,2,18,0,19,7,27,1,30,5,49,9,113,3,60,1,37,5,27,4,20,5,16,9,21,4
17/11/2022,55,2,52,7,52,1,53,2,51,5,60,4,151,2,121,7,80,2,65,5,58,9,52,3,45,6,42,3,39,7,39,3,51,6,112,8,109,5,95,8,79,7,66,0,59,4,69,4
18/11/2022,52,7,50,6,48,9,49,2,51,7,57,5,106,5,76,0,52,1,48,9,40,8,37,8,33,9,33,0,33,2,34,0,42,7,103,7,72,1,51,9,48,6,46,0,43,0,52,8
22/11/2022,48,2,48,4,47,8,50,0,53,7,61,2,91,3,93,7,72,3,58,9,57,9,56,9,50,5,48,5,44,2,43,8,59,8,127,0,92,5,67,7,59,3,55,5,53,3,62,7
23/11/2022,39,1,38,5,39,0,40,4,46,9,55,9,75,3,75,1,55,8,50,7,48,1,45,2,40,0,38,4,37,2,37,8,46,8,72,0,51,7,47,6,45,5,39,6,36,4,47,9
30/11/2022,-2,1,-2,4,-2,0,-0,7,1,3,6,6,29,8,37,3,12,9,4,0,2,8,3,3,2,7,-0,4,1,5,6,4,32,7,96,3,60,4,38,5,37,4,32,1,35,8,18,9
03/12/2022,0,3,0,1,0,4,0,5,0,5,1,9,5,4,8,9,4,5,2,9,3,2,3,4,4,0,3,0,2,7,5,2,20,0,44,4,41,8,43,6,45,4,44,9,49,8,14,6
04/12/2022,62,4,47,9,38,3,25,3,14,8,12,9,23,4,25,3,23,4,14,2,17,6,25,5,36,1,35,8,36,5,37,4,55,1,99,2,76,5,57,5,51,6,52,0,55,4,40,2
06/12/2022,17,9,14,0,12,1,18,2,17,5,22,3,27,8,17,9,17,5,13,1,12,2,13,8,15,8,15,4,18,6,19,5,32,1,74,4,39,0,30,0,27,2,23,1,40,1,23,4
07/12/2022,38,3,35,7,28,2,30,2,33,1,41,8,37,6,37,2,28,9,30,4,31,3,32,5,34,3,33,1,33,7,36,7,56,4,99,0,59,3,57,0,48,6,42,0,40,9,41,1
08/12/2022,28,8,27,8,27,8,28,9,30,0,38,0,45,6,49,1,46,9,41,0,40,3,38,6,36,3,37,1,39,3,40,5,57,8,88,5,54,1,43,7,37,9,38,4,35,3,41,4
09/12/2022,29,6,27,9,28,5,30,5,31,7,39,0,47,4,48,3,41,0,35,8,33,8,34,2,34,5,34,1,33,3,36,5,55,2,119,1,84,2,57,9,52,4,46,2,40,5,44,4
15/12/2022,37,0,35,3,34,0,33,6,33,4,38,8,57,8,60,0,50,9,34,7,30,3,29,0,28,3,29,8,28,9,37,6,48,7,81,2,78,3,70,3,67,1,64,0,50,2,46,0
16/12/2022,37,8,37,4,37,8,38,6,41,5,52,9,78,4,92,6,58,5,47,5,41,3,36,9,35,5,35,0,35,0,35,3,47,3,75,1,67,8,64,9,59,2,57,8,48,6,50,5
19/12/2022,51,9,46,2,46,1,46,8,44,1,46,0,52,9,66,2,54,1,35,1,26,6,20,4,16,5,14,0,11,7,14,4,19,5,41,2,42,6,33,9,29,4,28,6,21,9,35,2
20/12/2022,16,3,13,1,15,0,20,9,28,6,35,5,44,7,51,3,52,2,40,8,38,6,38,0,36,5,35,3,34,5,35,4,49,8,95,8,68,4,57,1,55,2,47,2,43,5,41,5
21/12/2022,40,4,38,6,37,6,38,8,39,6,47,4,55,8,64,5,51,2,48,1,44,9,40,7,36,4,35,2,34,4,34,2,38,0,78,7,67,7,60,7,61,2,55,0,51,9,47,9
31/01/2023,20,8,20,6,21,4,22,5,23,9,28,4,33,0,40,2,39,6,47,9,50,0,39,8,35,1,32,2,32,2,35,4,47,9,88,7,92,5,77,5,60,9,50,9,37,5,42,6
01/02/2023,49,2,41,2,41,4,40,8,46,9,71,3,140,4,172,7,150,1,122,5,103,3,82,0,63,4,55,1,57,5,59,9,81,6,131,9,169,2,133,2,110,6,76,6,60,0,89,6
24/02/2023,13,7,12,8,12,6,15,1,19,1,23,9,33,9,31,8,19,2,16,0,16,1,15,8,16,2,16,0,15,0,14,7,15,3,23,6,24,6,17,3,13,1,12,7,14,3,17,9
08/03/2023,21,6,19,3,20,1,21,3,25,9,34,1,35,4,33,0,25,8,23,6,25,1,26,9,25,8,28,9,31,5,33,6,33,0,59,0,70,9,48,5,39,7,31,0,31,2,32,4
18/03/2023,1,4,0,9,0,8,2,1,4,2,10,0,20,9,25,6,22,6,16,0,13,7,16,6,18,4,18,9,18,8,19,1,20,8,24,1,43,1,82,0,82,4,60,6,61,0,53,8
19/03/2023,56,4,50,3,53,0,52,5,54,7,62,7,72,9,91,8,91,2,54,8,35,8,28,9,22,0,20,5,20,4,20,8,22,8,27,5,38,5,78,7,73,3,47,7,45,6,44,2
23/03/2023,6,9,5,0,3,8,3,7,5,5,15,3,19,8,21,7,18,3,9,9,4,5,2,1,0,7,0,1,-0,2,-0,3,0,1,2,4,10,2,24,2,21,6,10,0,10,6,11,5
26/03/2023,21,2,13,1,9,6,6,6,4,5,9,3,13,5,14,7,7,4,0,6,-0,3,0,5,3,6,6,1,9,7,13,6,17,2,20,2,55,2,149,4,138,4,79,2,61,8,47,1
21/04/2023,2,6,0,6,0,9,1,0,5,0,22,3,35,1,37,1,19,4,12,7,15,4,20,8,23,2,30,0,40,9,49,1,76,4,87,4,95,8,212,0,192,9,92,0,63,1,39,0
23/04/2023,8,6,5,1,3,0,4,1,6,1,11,2,12,9,13,7,6,4,3,4,3,9,5,9,10,6,14,0,17,3,16,4,16,6,14,9,13,2,22,3,18,4,7,9,7,7,9,5
23/05/2023,20,4,19,3,19,3,19,5,20,8,23,7,27,0,24,8,21,3,20,8,22,2,22,7,23,1,25,6,29,6,35,7,49,2,49,2,42,9,48,9,44,0,28,2,24,2,21,4
24/05/2023,18,9,16,8,15,8,15,8,16,9,20,5,24,7,21,1,17,2,17,3,19,4,23,0,26,0,31,1,40,9,49,5,61,9,45,6,32,3,36,3,33,7,26,2,23,7,21,7
18/06/2023,26,0,22,3,21,3,21,1,20,6,20,8,21,7,20,0,19,3,22,0,24,3,28,0,33,5,49,5,58,1,70,1,67,1,47,8,35,7,42,5,44,4,26,8,26,6,22,9
19/06/2023,19,2,17,6,16,8,15,9,16,9,17,7,16,2,15,2,14,4,17,2,20,0,22,5,33,6,57,8,107,4,204,5,298,8,396,8,273,1,315,3,233,9,49,9,31,4,22,5
26/06/2023,18,6,16,4,16,2,15,3,14,5,14,3,11,3,10,8,10,3,11,8,14,1,15,5,20,8,53,4,152,9,321,2,473,2,432,3,336,0,223,1,213,3,53,4,32,1,27,5
03/07/2023,31,8,29,5,27,2,26,2,24,8,24,7,20,0,19,5,18,2,19,0,23,2,29,0,35,1,64,0,150,0,236,4,287,0,261,8,162,0,155,0,133,6,63,3,39,5,33,0
08/07/2023,21,0,19,5,18,1,18,1,18,4,20,4,20,3,19,3,17,5,14,1,13,5,16,4,18,6,21,5,23,4,25,0,23,1,18,5,20,4,37,3,41,9,31,5,28,4,23,2
11/07/2023,24,6,24,0,21,8,21,8,22,6,25,8,24,6,23,9,21,1,21,9,27,9,32,4,37,9,40,4,50,2,68,1,75,4,69,4,66,5,86,0,85,6,40,2,35,0,27,7
13/07/2023,25,9,23,4,20,5,20,1,19,5,19,9,15,9,15,7,9,5,6,7,9,0,13,7,18,9,27,2,39,0,58,9,64,3,68,0,67,3,88,5,71,9,35,8,35,5,27,5
20/07/2023,19,5,19,3,17,3,15,4,16,0,17,1,15,6,14,7,7,1,2,8,5,0,10,6,18,2,24,0,35,4,48,9,57,2,54,1,66,3,117,5,86,1,34,0,28,7,24,7
22/07/2023,21,9,19,7,18,3,17,6,17,6,18,5,18,8,19,3,19,3,21,0,27,0,32,3,46,5,93,8,175,0,292,0,311,2,237,6,176,7,220,7,115,1,43,2,30,5,26,2
26/07/2023,22,6,20,0,18,0,16,9,17,1,18,6,18,3,17,5,14,7,13,5,15,7,23,1,24,5,27,4,35,5,48,3,48,1,38,6,48,1,84,2,70,8,34,4,30,3,24,0
28/07/2023,28,0,25,9,24,1,21,9,20,9,22,0,21,7,20,6,20,9,19,5,24,7,29,6,33,7,47,7,53,9,72,5,76,1,63,9,69,1,108,7,93,7,43,6,33,2,29,3
30/07/2023,21,6,20,5,19,3,18,5,17,9,17,9,17,9,17,2,17,3,17,8,23,4,30,6,36,4,47,5,58,9,86,3,109,9,99,7,98,3,165,4,117,4,42,5,33,5,27,1
01/08/2023,25,2,22,9,19,9,18,9,19,1,19,6,19,8,19,3,19,0,22,0,28,2,44,7,50,3,83,2,161,5,273,4,600,8,426,4,293,8,1018,0,492,9,66,3,37,0,29,2
02/08/2023,26,8,23,9,20,1,20,2,19,8,20,7,18,5,17,2,17,0,18,1,20,5,30,9,43,9,64,6,94,0,117,9,132,4,128,5,103,9,195,0,144,9,45,9,35,2,29,9
16/08/2023,28,6,25,6,24,4,24,3,24,0,25,5,26,6,27,0,24,4,24,7,30,0,43,9,51,5,171,6,403,4,1042,4,1557,7,2006,2,2498,3,3319,0,1503,0,78,1,38,4,32,2
18/08/2023,21,2,18,9,18,2,17,2,17,3,18,6,18,9,18,6,18,1,17,6,22,2,32,5,51,1,274,1,806,4,1880,6,2219,8,2608,2,3015,6,3368,4,1532,3,72,4,39,5,30,3
19/08/2023,25,9,22,1,20,2,18,7,19,6,21,2,21,1,20,3,18,5,21,2,29,5,42,2,73,4,211,4,621,0,1079,0,907,4,782,4,744,5,938,2,327,7,54,5,35,6,29,3
01/09/2023,38,2,34,6,32,3,30,6,30,6,31,4,34,5,31,4,23,8,23,9,25,7,30,3,41,6,66,6,129,1,220,8,337,1,330,5,501,5,568,3,190,4,57,6,39,6,33,3
02/09/2023,28,5,25,3,24,3,24,8,25,4,27,1,29,4,27,4,19,4,20,8,25,7,34,9,49,5,86,9,129,7,215,9,261,8,217,1,269,9,390,0,111,4,43,8,36,9,31,9
09/09/2023,23,7,21,1,19,8,19,2,19,6,19,9,20,7,20,9,18,9,18,5,22,9,28,6,37,0,51,8,71,4,152,6,201,3,147,7,175,0,193,3,50,9,33,2,29,8,25,2
13/09/2023,32,3,30,6,31,0,29,8,29,5,30,9,37,5,34,1,26,7,26,5,26,8,28,8,31,3,31,8,35,2,40,1,45,6,42,8,48,5,67,1,47,9,38,1,31,0,27,3
15/09/2023,26,7,26,8,27,4,28,0,29,0,30,3,36,2,34,0,24,9,23,9,24,0,26,6,28,7,31,0,36,1,40,3,41,4,41,3,45,9,58,0,42,0,35,0,31,6,28,7
20/09/2023,14,6,11,0,9,1,8,3,10,1,14,5,19,3,19,4,16,2,14,4,17,3,23,2,29,3,46,3,62,0,108,8,223,4,223,0,512,4,311,7,66,9,32,1,25,6,22,9
21/09/2023,21,0,18,7,17,6,17,6,19,1,21,1,24,4,24,1,22,6,23,0,23,1,26,4,29,9,42,0,46,5,48,5,43,7,43,3,68,2,69,3,46,1,30,4,29,3,23,8
22/09/2023,24,7,23,5,22,2,21,7,22,9,23,5,27,4,27,3,22,4,19,0,16,8,19,2,22,3,33,8,46,6,56,4,53,8,51,0,79,2,65,0,39,3,30,3,26,7,23,4
